ticker,cik,filing_date,10k_link,long_term_outlook
SYK,310764,2015-02-12,https://www.sec.gov/Archives/edgar/data/310764/000031076415000022/0000310764-15-000022.txt,1
MSFT,789019,2011-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312511200680/0001193125-11-200680.txt,0
LRCX,707549,2009-08-27,https://www.sec.gov/Archives/edgar/data/707549/000119312509182356/0001193125-09-182356.txt,1
CHK,895126,2003-02-27,https://www.sec.gov/Archives/edgar/data/895126/000089924303000386/0000899243-03-000386.txt,1
PEP,77476,2005-02-28,https://www.sec.gov/Archives/edgar/data/77476/000119312505037811/0001193125-05-037811.txt,1
INTC,50863,1999-03-26,https://www.sec.gov/Archives/edgar/data/50863/0001047469-99-011450.txt,1
TXN,97476,1997-02-25,https://www.sec.gov/Archives/edgar/data/97476/0000097476-97-000003.txt,1
EXPD,746515,2016-02-25,https://www.sec.gov/Archives/edgar/data/746515/000074651516000053/0000746515-16-000053.txt,1
EXPD,746515,2012-02-28,https://www.sec.gov/Archives/edgar/data/746515/000074651512000006/0000746515-12-000006.txt,0
AMT,1053507,2003-03-24,https://www.sec.gov/Archives/edgar/data/1053507/000092701603001267/0000927016-03-001267.txt,1
TDC,816761,2016-02-26,https://www.sec.gov/Archives/edgar/data/816761/000081676116000045/0000816761-16-000045.txt,1
NSC,702165,2008-02-15,https://www.sec.gov/Archives/edgar/data/702165/000070216508000047/0000702165-08-000047.txt,0
MAS,62996,2016-02-12,https://www.sec.gov/Archives/edgar/data/62996/000104746916010135/0001047469-16-010135.txt,1
LB,701985,1998-04-29,https://www.sec.gov/Archives/edgar/data/701985/0000950109-98-002823.txt,1
MHK,851968,1997-03-07,https://www.sec.gov/Archives/edgar/data/851968/0000931763-97-000262.txt,1
SIAL,90185,1999-03-31,https://www.sec.gov/Archives/edgar/data/90185/0000090185-99-000005.txt,1
AVY,8818,1998-03-26,https://www.sec.gov/Archives/edgar/data/8818/0000898430-98-001084.txt,1
FOSL,883569,2010-03-03,https://www.sec.gov/Archives/edgar/data/883569/000104746910001754/0001047469-10-001754.txt,1
ECL,31462,2011-02-25,https://www.sec.gov/Archives/edgar/data/31462/000110465911010321/0001104659-11-010321.txt,1
MCD,63908,2007-02-26,https://www.sec.gov/Archives/edgar/data/63908/000119312507039707/0001193125-07-039707.txt,1
PFG,1126328,2008-02-27,https://www.sec.gov/Archives/edgar/data/1126328/000104746908001808/0001047469-08-001808.txt,0
MMM,66740,1994-03-07,https://www.sec.gov/Archives/edgar/data/66740/0000066740-94-000007.txt,1
LLTC,791907,2006-09-08,https://www.sec.gov/Archives/edgar/data/791907/000079190706000006/0000791907-06-000006.txt,0
WFC,72971,2017-03-01,https://www.sec.gov/Archives/edgar/data/72971/000007297117000278/0000072971-17-000278.txt,1
SYY,96021,2002-09-25,https://www.sec.gov/Archives/edgar/data/96021/000095012902004714/0000950129-02-004714.txt,1
LRCX,707549,1996-09-23,https://www.sec.gov/Archives/edgar/data/707549/0000912057-96-020899.txt,0
ICE,1571949,2016-02-04,https://www.sec.gov/Archives/edgar/data/1571949/000157194916000020/0001571949-16-000020.txt,1
CAM,941548,2003-03-26,https://www.sec.gov/Archives/edgar/data/941548/000089924303000637/0000899243-03-000637.txt,0
JPM,19617,2004-02-18,https://www.sec.gov/Archives/edgar/data/19617/000095012304002022/0000950123-04-002022.txt,1
BIIB,875045,2016-02-03,https://www.sec.gov/Archives/edgar/data/875045/000087504516000042/0000875045-16-000042.txt,0
WM,823768,1999-03-31,https://www.sec.gov/Archives/edgar/data/823768/0000950129-99-001268.txt,0
SRE,1032208,2015-02-26,https://www.sec.gov/Archives/edgar/data/1032208/000008652115000011/0000086521-15-000011.txt,0
MCD,63908,2011-02-25,https://www.sec.gov/Archives/edgar/data/63908/000119312511046701/0001193125-11-046701.txt,1
DLTR,935703,2007-04-04,https://www.sec.gov/Archives/edgar/data/935703/000093570307000017/0000935703-07-000017.txt,0
UTX,101829,2013-02-07,https://www.sec.gov/Archives/edgar/data/101829/000119312513042195/0001193125-13-042195.txt,1
DNR,945764,2013-02-28,https://www.sec.gov/Archives/edgar/data/945764/000094576413000027/0000945764-13-000027.txt,1
APH,820313,2008-02-26,https://www.sec.gov/Archives/edgar/data/820313/000110465908012896/0001104659-08-012896.txt,0
DE,315189,2012-12-17,https://www.sec.gov/Archives/edgar/data/315189/000110465912084558/0001104659-12-084558.txt,1
EFX,33185,2011-02-23,https://www.sec.gov/Archives/edgar/data/33185/000114420411010496/0001144204-11-010496.txt,1
SYK,310764,2012-02-13,https://www.sec.gov/Archives/edgar/data/310764/000031076412000031/0000310764-12-000031.txt,1
MAC,912242,2013-02-22,https://www.sec.gov/Archives/edgar/data/912242/000104746913001491/0001047469-13-001491.txt,1
PFE,78003,2006-03-01,https://www.sec.gov/Archives/edgar/data/78003/000093041306001567/0000930413-06-001567.txt,1
EBAY,1065088,2002-03-25,https://www.sec.gov/Archives/edgar/data/1065088/000089161802001364/0000891618-02-001364.txt,1
SIAL,90185,2004-03-12,https://www.sec.gov/Archives/edgar/data/90185/000119312504040558/0001193125-04-040558.txt,1
CCL,815097,2017-01-30,https://www.sec.gov/Archives/edgar/data/815097/000081509717000001/0000815097-17-000001.txt,1
SYK,310764,1994-03-24,https://www.sec.gov/Archives/edgar/data/310764/0000310764-94-000004.txt,1
TAP,24545,2007-03-01,https://www.sec.gov/Archives/edgar/data/24545/000110465907015086/0001104659-07-015086.txt,1
M,794367,2010-03-31,https://www.sec.gov/Archives/edgar/data/794367/000119312510072854/0001193125-10-072854.txt,1
CL,21665,2007-02-23,https://www.sec.gov/Archives/edgar/data/21665/000119312507038190/0001193125-07-038190.txt,1
AMZN,1018724,2009-01-30,https://www.sec.gov/Archives/edgar/data/1018724/000119312509014406/0001193125-09-014406.txt,1
VTR,740260,2010-02-19,https://www.sec.gov/Archives/edgar/data/740260/000119312510035246/0001193125-10-035246.txt,1
CAM,941548,2000-03-27,https://www.sec.gov/Archives/edgar/data/941548/0000899243-00-000607.txt,1
PCG,1004980,2011-02-17,https://www.sec.gov/Archives/edgar/data/1004980/000119312511038959/0001193125-11-038959.txt,0
LUK,96223,2008-02-29,https://www.sec.gov/Archives/edgar/data/96223/000009622308000015/0000096223-08-000015.txt,0
KR,56873,2017-03-28,https://www.sec.gov/Archives/edgar/data/56873/000155837017002198/0001558370-17-002198.txt,0
BLK,1364742,2013-03-01,https://www.sec.gov/Archives/edgar/data/1364742/000119312513084957/0001193125-13-084957.txt,1
LLTC,791907,2000-09-29,https://www.sec.gov/Archives/edgar/data/791907/000095000500001008/0000950005-00-001008.txt,1
ED,1047862,2011-02-22,https://www.sec.gov/Archives/edgar/data/1047862/000119312511042145/0001193125-11-042145.txt,1
MMC,62709,1999-03-31,https://www.sec.gov/Archives/edgar/data/62709/0001047469-99-012741.txt,1
BAC,70858,2013-02-28,https://www.sec.gov/Archives/edgar/data/70858/000007085813000097/0000070858-13-000097.txt,1
LRCX,707549,2008-03-31,https://www.sec.gov/Archives/edgar/data/707549/000089161808000189/0000891618-08-000189.txt,0
L,60086,2014-02-24,https://www.sec.gov/Archives/edgar/data/60086/000119312514064964/0001193125-14-064964.txt,0
CVX,93410,2007-02-28,https://www.sec.gov/Archives/edgar/data/93410/000095014907000074/0000950149-07-000074.txt,1
CL,21665,2002-03-20,https://www.sec.gov/Archives/edgar/data/21665/000095013002001698/0000950130-02-001698.txt,0
CAT,18230,2005-02-24,https://www.sec.gov/Archives/edgar/data/18230/000001823005000218/0000018230-05-000218.txt,1
TAP,24545,2015-02-12,https://www.sec.gov/Archives/edgar/data/24545/000002454515000004/0000024545-15-000004.txt,1
SYK,310764,1995-03-24,https://www.sec.gov/Archives/edgar/data/310764/0000310764-95-000004.txt,1
SYMC,849399,2006-06-09,https://www.sec.gov/Archives/edgar/data/849399/000089161806000254/0000891618-06-000254.txt,1
FL,850209,2004-04-05,https://www.sec.gov/Archives/edgar/data/850209/000120677404000280/0001206774-04-000280.txt,1
APC,773910,2002-03-25,https://www.sec.gov/Archives/edgar/data/773910/000095012902001440/0000950129-02-001440.txt,0
BA,12927,2005-02-28,https://www.sec.gov/Archives/edgar/data/12927/000119312505038602/0001193125-05-038602.txt,1
GPS,39911,1995-04-21,https://www.sec.gov/Archives/edgar/data/39911/0000039911-95-000015.txt,1
UTX,101829,2016-02-11,https://www.sec.gov/Archives/edgar/data/101829/000010182916000050/0000101829-16-000050.txt,1
NWS,1564708,2016-08-12,https://www.sec.gov/Archives/edgar/data/1564708/000119312516679975/0001193125-16-679975.txt,0
FL,850209,2009-03-30,https://www.sec.gov/Archives/edgar/data/850209/000120677409000650/0001206774-09-000650.txt,1
LMT,936468,2014-02-14,https://www.sec.gov/Archives/edgar/data/936468/000119312514055034/0001193125-14-055034.txt,1
ADM,7084,2007-08-27,https://www.sec.gov/Archives/edgar/data/7084/000000708407000166/0000007084-07-000166.txt,1
LH,920148,2013-02-26,https://www.sec.gov/Archives/edgar/data/920148/000092014813000022/0000920148-13-000022.txt,1
MMC,62709,2016-02-24,https://www.sec.gov/Archives/edgar/data/62709/000006270916000040/0000062709-16-000040.txt,1
AN,350698,2000-03-30,https://www.sec.gov/Archives/edgar/data/350698/0000950144-00-004282.txt,0
FRT,34903,2017-02-13,https://www.sec.gov/Archives/edgar/data/34903/000003490317000008/0000034903-17-000008.txt,0
LLTC,791907,2008-08-25,https://www.sec.gov/Archives/edgar/data/791907/000079190708000055/0000791907-08-000055.txt,0
JEC,52988,2012-11-20,https://www.sec.gov/Archives/edgar/data/52988/000005298812000086/0000052988-12-000086.txt,1
M,794367,1999-04-21,https://www.sec.gov/Archives/edgar/data/794367/0000950152-99-003389.txt,1
MOS,1285785,2016-02-19,https://www.sec.gov/Archives/edgar/data/1285785/000161803416000025/0001618034-16-000025.txt,1
MCD,63908,2015-02-24,https://www.sec.gov/Archives/edgar/data/63908/000006390815000016/0000063908-15-000016.txt,1
IP,51434,2015-02-26,https://www.sec.gov/Archives/edgar/data/51434/000005143415000009/0000051434-15-000009.txt,0
DIS,1001039,2016-11-23,https://www.sec.gov/Archives/edgar/data/1001039/000100103916000516/0001001039-16-000516.txt,1
AMT,1053507,1999-03-19,https://www.sec.gov/Archives/edgar/data/1053507/0000927016-99-001025.txt,1
OI,812074,2005-03-16,https://www.sec.gov/Archives/edgar/data/812074/000104746905006751/0001047469-05-006751.txt,0
FL,850209,2016-03-24,https://www.sec.gov/Archives/edgar/data/850209/000114420416090138/0001144204-16-090138.txt,1
ALXN,899866,2011-02-17,https://www.sec.gov/Archives/edgar/data/899866/000119312511039250/0001193125-11-039250.txt,1
LLY,59478,1994-03-25,https://www.sec.gov/Archives/edgar/data/59478/0000059478-94-000007.txt,1
PNC,713676,2016-02-29,https://www.sec.gov/Archives/edgar/data/713676/000119312516482577/0001193125-16-482577.txt,1
CERN,804753,2009-03-02,https://www.sec.gov/Archives/edgar/data/804753/000095013709001436/0000950137-09-001436.txt,1
JPM,19617,2005-03-02,https://www.sec.gov/Archives/edgar/data/19617/000095012305002539/0000950123-05-002539.txt,1
BAC,70858,2014-02-25,https://www.sec.gov/Archives/edgar/data/70858/000007085814000012/0000070858-14-000012.txt,1
CI,701221,2006-02-23,https://www.sec.gov/Archives/edgar/data/701221/000095015906000332/0000950159-06-000332.txt,1
WY,106535,2003-03-05,https://www.sec.gov/Archives/edgar/data/106535/000089102003000649/0000891020-03-000649.txt,1
EXC,1109357,2011-02-10,https://www.sec.gov/Archives/edgar/data/1109357/000119312511030543/0001193125-11-030543.txt,1
CMS,811156,2011-02-24,https://www.sec.gov/Archives/edgar/data/811156/000095012311017966/0000950123-11-017966.txt,1
MAC,912242,2007-02-27,https://www.sec.gov/Archives/edgar/data/912242/000104746907001438/0001047469-07-001438.txt,0
WHR,106640,2004-03-12,https://www.sec.gov/Archives/edgar/data/106640/000119312504040222/0001193125-04-040222.txt,0
DTE,936340,2004-03-03,https://www.sec.gov/Archives/edgar/data/936340/000095012404000639/0000950124-04-000639.txt,1
MRK,310158,2001-03-13,https://www.sec.gov/Archives/edgar/data/310158/000031015801500003/0000310158-01-500003.txt,0
REGN,872589,2010-02-18,https://www.sec.gov/Archives/edgar/data/872589/000120677410000298/0001206774-10-000298.txt,1
KIM,879101,2003-03-27,https://www.sec.gov/Archives/edgar/data/879101/000112528203002483/0001125282-03-002483.txt,1
TWX,1105705,2017-02-23,https://www.sec.gov/Archives/edgar/data/1105705/000119312517053483/0001193125-17-053483.txt,0
LH,920148,2002-03-18,https://www.sec.gov/Archives/edgar/data/920148/000092014802000015/0000920148-02-000015.txt,0
LUK,96223,2011-02-25,https://www.sec.gov/Archives/edgar/data/96223/000009622311000005/0000096223-11-000005.txt,0
AMZN,1018724,2013-01-30,https://www.sec.gov/Archives/edgar/data/1018724/000119312513028520/0001193125-13-028520.txt,1
PX,884905,2010-02-24,https://www.sec.gov/Archives/edgar/data/884905/000119312510038766/0001193125-10-038766.txt,1
AEE,1002910,1999-03-30,https://www.sec.gov/Archives/edgar/data/1002910/0000950124-99-002196.txt,0
PEP,77476,1996-03-26,https://www.sec.gov/Archives/edgar/data/77476/0000077476-96-000023.txt,1
TMK,320335,2006-03-06,https://www.sec.gov/Archives/edgar/data/320335/000119312506046266/0001193125-06-046266.txt,1
GME,1326380,2008-04-02,https://www.sec.gov/Archives/edgar/data/1326380/000095013408005892/0000950134-08-005892.txt,0
GRMN,1121788,2006-03-07,https://www.sec.gov/Archives/edgar/data/1121788/000114420406008894/0001144204-06-008894.txt,1
MSFT,789019,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209.txt,1
SRE,1032208,2005-02-23,https://www.sec.gov/Archives/edgar/data/1032208/000008652105000014/0000086521-05-000014.txt,1
WAT,1000697,2015-02-27,https://www.sec.gov/Archives/edgar/data/1000697/000119312515067900/0001193125-15-067900.txt,1
AGN,850693,2011-03-01,https://www.sec.gov/Archives/edgar/data/850693/000119312511050632/0001193125-11-050632.txt,1
PFE,78003,2003-03-27,https://www.sec.gov/Archives/edgar/data/78003/000095012303003360/0000950123-03-003360.txt,1
HRB,12659,2003-07-16,https://www.sec.gov/Archives/edgar/data/12659/000095013403010141/0000950134-03-010141.txt,1
GPC,40987,2017-02-27,https://www.sec.gov/Archives/edgar/data/40987/000004098717000007/0000040987-17-000007.txt,1
PXD,1038357,2003-02-21,https://www.sec.gov/Archives/edgar/data/1038357/000103835703000009/0001038357-03-000009.txt,1
CCL,815097,1998-02-27,https://www.sec.gov/Archives/edgar/data/815097/0000815097-98-000005.txt,1
JNPR,1043604,2009-03-02,https://www.sec.gov/Archives/edgar/data/1043604/000095013409004211/0000950134-09-004211.txt,1
ROP,882835,2013-02-25,https://www.sec.gov/Archives/edgar/data/882835/000088283513000008/0000882835-13-000008.txt,1
WY,106535,2013-02-19,https://www.sec.gov/Archives/edgar/data/106535/000010653513000011/0000106535-13-000011.txt,1
JWN,72333,1996-03-29,https://www.sec.gov/Archives/edgar/data/72333/0000072333-96-000002.txt,0
AXP,4962,2006-03-06,https://www.sec.gov/Archives/edgar/data/4962/000119312506046095/0001193125-06-046095.txt,1
XLNX,743988,2003-06-12,https://www.sec.gov/Archives/edgar/data/743988/000101287003003078/0001012870-03-003078.txt,1
DG,29534,2017-03-24,https://www.sec.gov/Archives/edgar/data/29534/000155837017002116/0001558370-17-002116.txt,1
EXPD,746515,2002-04-01,https://www.sec.gov/Archives/edgar/data/746515/000110465902001275/0001104659-02-001275.txt,1
WMT,104169,2017-03-31,https://www.sec.gov/Archives/edgar/data/104169/000010416917000021/0000104169-17-000021.txt,1
FISV,798354,1995-02-28,https://www.sec.gov/Archives/edgar/data/798354/0000798354-95-000007.txt,1
NWL,814453,1997-03-26,https://www.sec.gov/Archives/edgar/data/814453/0000895813-97-000049.txt,1
GPS,39911,2017-03-20,https://www.sec.gov/Archives/edgar/data/39911/000003991117000058/0000039911-17-000058.txt,1
LUV,92380,2013-02-07,https://www.sec.gov/Archives/edgar/data/92380/000119312513041608/0001193125-13-041608.txt,1
MAC,912242,2011-02-25,https://www.sec.gov/Archives/edgar/data/912242/000104746911001377/0001047469-11-001377.txt,1
ETR,65984,2009-03-02,https://www.sec.gov/Archives/edgar/data/65984/000006598409000062/0000065984-09-000062.txt,1
PGR,80661,1998-03-27,https://www.sec.gov/Archives/edgar/data/80661/0000950152-98-002601.txt,1
LH,920148,2012-02-24,https://www.sec.gov/Archives/edgar/data/920148/000092014812000039/0000920148-12-000039.txt,1
MMC,62709,2017-02-24,https://www.sec.gov/Archives/edgar/data/62709/000006270917000008/0000062709-17-000008.txt,1
MSFT,789019,1997-09-29,https://www.sec.gov/Archives/edgar/data/789019/0001017062-97-001764.txt,1
MAC,912242,2002-03-25,https://www.sec.gov/Archives/edgar/data/912242/000091205702011264/0000912057-02-011264.txt,1
LRCX,707549,2012-08-22,https://www.sec.gov/Archives/edgar/data/707549/000119312512365446/0001193125-12-365446.txt,0
BAC,70858,2008-02-28,https://www.sec.gov/Archives/edgar/data/70858/000119312508041665/0001193125-08-041665.txt,0
CMS,811156,2010-03-01,https://www.sec.gov/Archives/edgar/data/811156/000095012310018474/0000950123-10-018474.txt,1
AXP,4962,2009-02-27,https://www.sec.gov/Archives/edgar/data/4962/000119312509041008/0001193125-09-041008.txt,1
HBAN,49196,2006-02-23,https://www.sec.gov/Archives/edgar/data/49196/000095015206001400/0000950152-06-001400.txt,1
GD,40533,2017-02-06,https://www.sec.gov/Archives/edgar/data/40533/000004053317000006/0000040533-17-000006.txt,1
AEP,4904,1998-03-27,https://www.sec.gov/Archives/edgar/data/4904/0000004904-98-000024.txt,0
M,794367,2016-03-30,https://www.sec.gov/Archives/edgar/data/794367/000079436716000221/0000794367-16-000221.txt,1
TWX,1105705,2015-02-26,https://www.sec.gov/Archives/edgar/data/1105705/000119312515064862/0001193125-15-064862.txt,0
JWN,72333,1994-03-31,https://www.sec.gov/Archives/edgar/data/72333/0000072333-94-000003.txt,1
MYL,69499,2006-05-16,https://www.sec.gov/Archives/edgar/data/69499/000095015206004539/0000950152-06-004539.txt,1
FISV,798354,2017-02-23,https://www.sec.gov/Archives/edgar/data/798354/000079835417000006/0000798354-17-000006.txt,1
LB,701985,2016-03-18,https://www.sec.gov/Archives/edgar/data/701985/000070198516000051/0000701985-16-000051.txt,0
VFC,103379,2008-02-26,https://www.sec.gov/Archives/edgar/data/103379/000089322008000524/0000893220-08-000524.txt,0
IP,51434,2009-02-26,https://www.sec.gov/Archives/edgar/data/51434/000119312509038657/0001193125-09-038657.txt,1
ADM,7084,1996-09-30,https://www.sec.gov/Archives/edgar/data/7084/0000007084-96-000017.txt,1
FE,1031296,2008-02-29,https://www.sec.gov/Archives/edgar/data/1031296/000103129608000049/0001031296-08-000049.txt,0
CMS,811156,1994-03-18,https://www.sec.gov/Archives/edgar/data/811156/0000201533-94-000020.txt,0
XLNX,743988,2008-05-28,https://www.sec.gov/Archives/edgar/data/743988/000120677408001077/0001206774-08-001077.txt,0
